"site_id","year","quarter","kelp","no3","waves","NPGO","MEI","PDO"
144,2010,3,75211,5,1.815,1.08,-2.37,-1.52
145,2010,3,46499,5,2.225,1.08,-2.37,-1.52
146,2010,3,84895,5.15,2.06,1.08,-2.37,-1.52
147,2010,3,90493,5.15,2.082,1.08,-2.37,-1.52
148,2010,3,198976,5.15,2.398,1.08,-2.37,-1.52
149,2010,3,18067,5.15,1.987,1.08,-2.37,-1.52
150,2010,3,241853,5.15,2.504,1.08,-2.37,-1.52
151,2010,3,40208,5.15,1.992,1.08,-2.37,-1.52
152,2010,3,12473,2.94,2.152,1.08,-2.37,-1.52
153,2010,3,40322,3.38,2.153,1.08,-2.37,-1.52
154,2010,3,38014,2.94,2.047,1.08,-2.37,-1.52
155,2010,3,47338,2.94,2.185,1.08,-2.37,-1.52
156,2010,3,40760,6.94,2.886,1.08,-2.37,-1.52
157,2010,3,74506,7.54,2.66,1.08,-2.37,-1.52
158,2010,3,53704,7.56,3.084,1.08,-2.37,-1.52
159,2010,3,227477,7.76,2.655,1.08,-2.37,-1.52
160,2010,3,77726,6.96,2.364,1.08,-2.37,-1.52
161,2010,3,445950,6.96,2.62,1.08,-2.37,-1.52
162,2010,3,606767,6.96,2.904,1.08,-2.37,-1.52
163,2010,3,30577,5.3,1.898,1.08,-2.37,-1.52
164,2010,3,274885,5.29,1.859,1.08,-2.37,-1.52
165,2010,3,299458,5.29,2.112,1.08,-2.37,-1.52
166,2010,3,157185,5.29,1.72,1.08,-2.37,-1.52
167,2010,3,126104,5.29,2.113,1.08,-2.37,-1.52
168,2010,3,121318,5.37,2.005,1.08,-2.37,-1.52
169,2010,3,783119,5.66,2.024,1.08,-2.37,-1.52
170,2010,3,1085625,5.69,1.691,1.08,-2.37,-1.52
171,2010,3,1280200,5.69,2.012,1.08,-2.37,-1.52
172,2010,3,2320142,6.91,1.792,1.08,-2.37,-1.52
173,2010,3,439133,6.94,1.769,1.08,-2.37,-1.52
174,2010,3,724285,6.64,1.546,1.08,-2.37,-1.52
175,2010,3,297480,6.34,1.285,1.08,-2.37,-1.52
176,2010,3,186469,6.51,1.333,1.08,-2.37,-1.52
177,2010,3,58156,7.3,1.436,1.08,-2.37,-1.52
178,2010,3,664920,7.3,1.662,1.08,-2.37,-1.52
179,2010,3,1606503,7.2,1.687,1.08,-2.37,-1.52
180,2010,3,1008031,8.09,1.68,1.08,-2.37,-1.52
181,2010,3,1450407,8.09,1.786,1.08,-2.37,-1.52
182,2010,3,1458329,8.02,1.813,1.08,-2.37,-1.52
183,2010,3,100572,8.09,1.857,1.08,-2.37,-1.52
184,2010,3,442561,7.96,1.945,1.08,-2.37,-1.52
185,2010,3,497934,8.08,2.043,1.08,-2.37,-1.52
186,2010,3,740395,8.08,1.815,1.08,-2.37,-1.52
187,2010,3,105166,7.95,2.189,1.08,-2.37,-1.52
188,2010,3,279781,8.42,2.131,1.08,-2.37,-1.52
189,2010,3,273616,8.42,2.343,1.08,-2.37,-1.52
190,2010,3,347966,8.41,1.958,1.08,-2.37,-1.52
191,2010,3,112940,8.41,2.095,1.08,-2.37,-1.52
192,2010,3,169153,8.87,1.898,1.08,-2.37,-1.52
193,2010,3,105837,9.53,2.099,1.08,-2.37,-1.52
194,2010,3,188140,8.99,2.092,1.08,-2.37,-1.52
195,2010,3,242173,8.97,2.225,1.08,-2.37,-1.52
196,2010,3,46637,8.93,2.146,1.08,-2.37,-1.52
197,2010,3,116861,8.93,2.163,1.08,-2.37,-1.52
198,2010,3,19934,8.92,2.046,1.08,-2.37,-1.52
199,2010,3,1990,8.92,2.224,1.08,-2.37,-1.52
200,2010,3,95336,8.92,2.084,1.08,-2.37,-1.52
201,2010,3,180678,8.86,2.03,1.08,-2.37,-1.52
202,2010,3,125806,8.86,2.091,1.08,-2.37,-1.52
203,2010,3,718936,9.53,1.691,1.08,-2.37,-1.52
204,2010,3,1834104,9.53,1.629,1.08,-2.37,-1.52
205,2010,3,1076482,9.53,1.527,1.08,-2.37,-1.52
206,2010,3,913863,9.53,1.662,1.08,-2.37,-1.52
207,2010,3,630600,10.4,1.661,1.08,-2.37,-1.52
208,2010,3,1622678,10.45,1.731,1.08,-2.37,-1.52
209,2010,3,1534793,10.72,1.509,1.08,-2.37,-1.52
210,2010,3,201076,10.81,1.493,1.08,-2.37,-1.52
211,2010,3,153520,7.79,2.494,1.08,-2.37,-1.52
212,2010,3,85611,7.79,3.016,1.08,-2.37,-1.52
213,2010,3,70725,7.75,2.633,1.08,-2.37,-1.52
214,2010,3,69917,7.74,2.123,1.08,-2.37,-1.52
215,2010,3,90069,7.74,2.473,1.08,-2.37,-1.52
216,2010,3,71249,9.28,1.963,1.08,-2.37,-1.52
217,2010,3,444971,8.06,1.914,1.08,-2.37,-1.52
218,2010,3,293544,8.6,1.379,1.08,-2.37,-1.52
219,2010,3,360717,8.74,1.788,1.08,-2.37,-1.52
220,2010,3,194512,8.74,1.322,1.08,-2.37,-1.52
221,2010,3,39780,8.74,1.322,1.08,-2.37,-1.52
222,2010,3,617209,8.74,1.247,1.08,-2.37,-1.52
223,2010,3,263464,8.74,1.364,1.08,-2.37,-1.52
224,2010,3,239806,8.74,1.479,1.08,-2.37,-1.52
225,2010,3,146504,6.16,2.576,1.08,-2.37,-1.52
226,2010,3,85225,7.21,2.24,1.08,-2.37,-1.52
227,2010,3,59416,6.14,1.36,1.08,-2.37,-1.52
228,2010,3,168210,5.15,1.683,1.08,-2.37,-1.52
229,2010,3,527319,5.15,1.854,1.08,-2.37,-1.52
230,2010,3,51100,5.15,1.393,1.08,-2.37,-1.52
231,2010,3,1078,5.15,1.465,1.08,-2.37,-1.52
232,2010,3,450293,5.16,1.438,1.08,-2.37,-1.52
233,2010,3,536110,6.38,1.64,1.08,-2.37,-1.52
234,2010,3,1464895,6.29,1.655,1.08,-2.37,-1.52
235,2010,3,1053863,6.29,1.669,1.08,-2.37,-1.52
236,2010,3,586098,6.23,1.617,1.08,-2.37,-1.52
237,2010,3,220404,5.13,1.824,1.08,-2.37,-1.52
238,2010,3,1684057,5.08,2.094,1.08,-2.37,-1.52
239,2010,3,1409944,4.91,2.178,1.08,-2.37,-1.52
240,2010,3,693299,4.91,1.89,1.08,-2.37,-1.52
241,2010,3,134569,4.91,1.886,1.08,-2.37,-1.52
242,2010,3,458,4.64,2.533,1.08,-2.37,-1.52
243,2010,3,3185,3.55,1.015,1.08,-2.37,-1.52
244,2010,3,16345,3.37,0.921,1.08,-2.37,-1.52
245,2010,3,227625,3.37,0.971,1.08,-2.37,-1.52
246,2010,3,626112,3.16,0.981,1.08,-2.37,-1.52
247,2010,3,1006023,3.23,1.003,1.08,-2.37,-1.52
248,2010,3,962981,3.15,1.075,1.08,-2.37,-1.52
249,2010,3,1929870,3.11,1.025,1.08,-2.37,-1.52
250,2010,3,974899,3.09,1.292,1.08,-2.37,-1.52
251,2010,3,160980,3.11,1.058,1.08,-2.37,-1.52
252,2010,3,50210,3.05,1.314,1.08,-2.37,-1.52
253,2010,3,281387,3.05,1.157,1.08,-2.37,-1.52
254,2010,3,515562,3.05,1.109,1.08,-2.37,-1.52
255,2010,3,213033,3.05,1.064,1.08,-2.37,-1.52
256,2010,3,268845,2.69,0.827,1.08,-2.37,-1.52
257,2010,3,573442,2.82,0.757,1.08,-2.37,-1.52
258,2010,3,466037,2.72,0.812,1.08,-2.37,-1.52
259,2010,3,49795,2.69,0.868,1.08,-2.37,-1.52
260,2010,3,51668,2.71,1.028,1.08,-2.37,-1.52
261,2010,3,159,2.56,1.098,1.08,-2.37,-1.52
262,2010,3,0,1.72,0.73,1.08,-2.37,-1.52
263,2010,3,5912,1.01,0.716,1.08,-2.37,-1.52
264,2010,3,3657,1.01,0.795,1.08,-2.37,-1.52
265,2010,3,195159,1.02,0.84,1.08,-2.37,-1.52
266,2010,3,57639,1.03,0.903,1.08,-2.37,-1.52
267,2010,3,15839,1.04,0.898,1.08,-2.37,-1.52
268,2010,3,24457,0.96,0.885,1.08,-2.37,-1.52
269,2010,3,59606,0.95,0.825,1.08,-2.37,-1.52
270,2010,3,6861,0.95,0.827,1.08,-2.37,-1.52
271,2010,3,4945,1.01,0.779,1.08,-2.37,-1.52
272,2010,3,4386,1.19,1.029,1.08,-2.37,-1.52
273,2010,3,21362,1.12,1.115,1.08,-2.37,-1.52
274,2010,3,590946,1.12,1.258,1.08,-2.37,-1.52
275,2010,3,311446,1.11,1.085,1.08,-2.37,-1.52
276,2010,3,2367,1.01,1.226,1.08,-2.37,-1.52
277,2010,3,7936,1.01,1.118,1.08,-2.37,-1.52
278,2010,3,136987,1.08,1.049,1.08,-2.37,-1.52
279,2010,3,338730,1.06,1.198,1.08,-2.37,-1.52
280,2010,3,245065,1.06,1.147,1.08,-2.37,-1.52
281,2010,3,10275,1.02,1.318,1.08,-2.37,-1.52
282,2010,3,102355,1.02,1.138,1.08,-2.37,-1.52
283,2010,3,491623,1.01,1.071,1.08,-2.37,-1.52
284,2010,3,651780,1.01,0.984,1.08,-2.37,-1.52
285,2010,3,5090,0.99,0.93,1.08,-2.37,-1.52
286,2010,3,10493,0.99,0.685,1.08,-2.37,-1.52
287,2010,3,174279,1.04,0.774,1.08,-2.37,-1.52
288,2010,3,271037,1.02,0.805,1.08,-2.37,-1.52
289,2010,3,269186,0.74,0.913,1.08,-2.37,-1.52
290,2010,3,614,0.65,1.044,1.08,-2.37,-1.52
291,2010,3,5355,0.65,1.063,1.08,-2.37,-1.52
292,2010,3,39120,0.7,1.105,1.08,-2.37,-1.52
293,2010,3,55302,0.69,0.99,1.08,-2.37,-1.52
294,2010,3,147492,0.52,0.579,1.08,-2.37,-1.52
295,2010,3,10250,0.53,0.817,1.08,-2.37,-1.52
296,2010,3,237908,0.54,0.993,1.08,-2.37,-1.52
297,2010,3,610101,0.54,0.913,1.08,-2.37,-1.52
298,2010,3,9038,0.6,1.104,1.08,-2.37,-1.52
299,2010,3,0,0.56,1.079,1.08,-2.37,-1.52
300,2010,3,0,0.78,1.09,1.08,-2.37,-1.52
301,2010,3,27463,0.77,1.072,1.08,-2.37,-1.52
302,2010,3,77705,0.11,1.162,1.08,-2.37,-1.52
303,2010,3,52069,0.11,1.243,1.08,-2.37,-1.52
304,2010,3,4284,0.13,1.384,1.08,-2.37,-1.52
305,2010,3,10361,0.13,1.417,1.08,-2.37,-1.52
306,2010,3,284782,0.13,1.276,1.08,-2.37,-1.52
307,2010,3,128076,0.13,1.073,1.08,-2.37,-1.52
308,2010,3,833669,0.13,1.207,1.08,-2.37,-1.52
309,2010,3,355452,0.15,1.135,1.08,-2.37,-1.52
310,2010,3,309389,0.15,1.121,1.08,-2.37,-1.52
311,2010,3,242416,0.15,1.054,1.08,-2.37,-1.52
312,2010,3,84456,0.19,1.046,1.08,-2.37,-1.52
313,2010,3,164848,0.19,1.063,1.08,-2.37,-1.52
314,2010,3,20225,0.19,1.047,1.08,-2.37,-1.52
315,2010,3,219967,0.17,1.048,1.08,-2.37,-1.52
316,2010,3,175351,0.17,0.926,1.08,-2.37,-1.52
317,2010,3,31861,0.17,0.756,1.08,-2.37,-1.52
318,2010,3,306320,0.17,0.807,1.08,-2.37,-1.52
319,2010,3,90891,0.17,0.91,1.08,-2.37,-1.52
320,2010,3,83295,0.17,0.851,1.08,-2.37,-1.52
321,2010,3,92489,0.15,0.898,1.08,-2.37,-1.52
322,2010,3,187343,0.09,1.348,1.08,-2.37,-1.52
323,2010,3,241732,0.09,1.265,1.08,-2.37,-1.52
324,2010,3,315800,0.08,1.416,1.08,-2.37,-1.52
325,2010,3,406141,0.09,1.494,1.08,-2.37,-1.52
326,2010,3,290244,0.08,1.287,1.08,-2.37,-1.52
327,2010,3,111810,0.08,1.418,1.08,-2.37,-1.52
328,2010,3,45762,0.08,1.452,1.08,-2.37,-1.52
329,2010,3,174787,0.08,0.939,1.08,-2.37,-1.52
330,2010,3,165786,0.08,1.275,1.08,-2.37,-1.52
331,2010,3,66540,0.08,0.95,1.08,-2.37,-1.52
332,2010,3,30393,0.08,0.646,1.08,-2.37,-1.52
333,2010,3,13054,0.08,0.778,1.08,-2.37,-1.52
334,2010,3,7955,0.08,0.854,1.08,-2.37,-1.52
335,2010,3,47749,0.08,1.055,1.08,-2.37,-1.52
336,2010,3,1607,0.08,1.125,1.08,-2.37,-1.52
337,2010,3,14835,0.08,1.223,1.08,-2.37,-1.52
338,2010,3,13588,0.08,1.233,1.08,-2.37,-1.52
339,2010,3,18534,0.08,1.219,1.08,-2.37,-1.52
340,2010,3,9994,0.08,1.225,1.08,-2.37,-1.52
341,2010,3,56583,0.08,1.194,1.08,-2.37,-1.52
342,2010,3,27427,0.08,1.122,1.08,-2.37,-1.52
343,2010,3,7301,0.08,1.108,1.08,-2.37,-1.52
344,2010,3,56344,0.09,1.338,1.08,-2.37,-1.52
345,2010,3,7821,0.14,1.007,1.08,-2.37,-1.52
346,2010,3,16579,0.14,1.063,1.08,-2.37,-1.52
347,2010,3,57614,0.14,1.179,1.08,-2.37,-1.52
348,2010,3,15420,0.15,1.079,1.08,-2.37,-1.52
349,2010,3,49557,0.14,1.054,1.08,-2.37,-1.52
350,2010,3,66693,0.15,1.181,1.08,-2.37,-1.52
351,2010,3,39384,0.12,1.23,1.08,-2.37,-1.52
352,2010,3,33297,0.11,1.275,1.08,-2.37,-1.52
353,2010,3,771693,0.08,1.947,1.08,-2.37,-1.52
354,2010,3,540642,0.08,1.715,1.08,-2.37,-1.52
355,2010,3,2703561,0.08,1.741,1.08,-2.37,-1.52
356,2010,3,1295535,0.07,1.846,1.08,-2.37,-1.52
357,2010,3,987868,0.08,1.681,1.08,-2.37,-1.52
358,2010,3,2106399,0.07,1.716,1.08,-2.37,-1.52
359,2010,3,1295561,0.07,1.627,1.08,-2.37,-1.52
360,2010,3,1221628,0.07,1.741,1.08,-2.37,-1.52
361,2010,3,115766,0.08,1.726,1.08,-2.37,-1.52
1,2010,4,160,7.44,3.243,1.13,-2.03,-1.29
2,2010,4,469,7.51,5.28,1.13,-2.03,-1.29
3,2010,4,11076,6.06,3.561,1.13,-2.03,-1.29
4,2010,4,2111,6.06,3.457,1.13,-2.03,-1.29
5,2010,4,8913,6.09,3.414,1.13,-2.03,-1.29
6,2010,4,67491,6.09,3.39,1.13,-2.03,-1.29
7,2010,4,47512,6.22,3.056,1.13,-2.03,-1.29
8,2010,4,1990,6.22,3.077,1.13,-2.03,-1.29
9,2010,4,8747,5.66,3.014,1.13,-2.03,-1.29
10,2010,4,14814,5.63,2.705,1.13,-2.03,-1.29
11,2010,4,4832,5.61,2.593,1.13,-2.03,-1.29
12,2010,4,6559,5.62,2.959,1.13,-2.03,-1.29
13,2010,4,20908,5.62,2.606,1.13,-2.03,-1.29
14,2010,4,56750,5.56,3.167,1.13,-2.03,-1.29
15,2010,4,1335,5.64,2.239,1.13,-2.03,-1.29
16,2010,4,18903,5.69,2.611,1.13,-2.03,-1.29
17,2010,4,222409,5.69,2.305,1.13,-2.03,-1.29
18,2010,4,13624,5.67,2.314,1.13,-2.03,-1.29
19,2010,4,2049,5.67,2.074,1.13,-2.03,-1.29
20,2010,4,6669,5.53,2.185,1.13,-2.03,-1.29
21,2010,4,14785,5.52,2.25,1.13,-2.03,-1.29
22,2010,4,10514,5.72,0.908,1.13,-2.03,-1.29
23,2010,4,23028,5.71,1.5,1.13,-2.03,-1.29
24,2010,4,75840,5.71,1.403,1.13,-2.03,-1.29
25,2010,4,67222,6.09,2.819,1.13,-2.03,-1.29
26,2010,4,86565,6.47,2.286,1.13,-2.03,-1.29
27,2010,4,15174,6.47,3.172,1.13,-2.03,-1.29
28,2010,4,26204,6.63,4.149,1.13,-2.03,-1.29
29,2010,4,4833,6.65,5.027,1.13,-2.03,-1.29
30,2010,4,1650,6.88,4.672,1.13,-2.03,-1.29
31,2010,4,21436,7,5.451,1.13,-2.03,-1.29
32,2010,4,0,6.63,5.154,1.13,-2.03,-1.29
33,2010,4,3217,6.5,4.899,1.13,-2.03,-1.29
34,2010,4,225053,6.46,4.8,1.13,-2.03,-1.29
35,2010,4,148987,6.46,5.212,1.13,-2.03,-1.29
36,2010,4,433720,6.57,3.343,1.13,-2.03,-1.29
37,2010,4,263072,6.57,4.556,1.13,-2.03,-1.29
38,2010,4,455801,6.57,3.709,1.13,-2.03,-1.29
39,2010,4,124985,6.51,2.939,1.13,-2.03,-1.29
40,2010,4,250832,6.85,3.104,1.13,-2.03,-1.29
41,2010,4,668855,7.26,2.525,1.13,-2.03,-1.29
42,2010,4,639709,7.26,2.949,1.13,-2.03,-1.29
43,2010,4,594545,7.24,3.337,1.13,-2.03,-1.29
44,2010,4,100436,7.25,2.164,1.13,-2.03,-1.29
45,2010,4,51756,7.3,1.655,1.13,-2.03,-1.29
46,2010,4,108218,7.27,2.734,1.13,-2.03,-1.29
47,2010,4,14914,6.65,5.415,1.13,-2.03,-1.29
48,2010,4,178810,6.65,4.576,1.13,-2.03,-1.29
49,2010,4,241994,6.52,3.286,1.13,-2.03,-1.29
50,2010,4,167311,7.24,3.306,1.13,-2.03,-1.29
51,2010,4,1144,7.23,4.972,1.13,-2.03,-1.29
52,2010,4,6280,6.5,6.116,1.13,-2.03,-1.29
53,2010,4,24150,6.5,5.406,1.13,-2.03,-1.29
54,2010,4,40636,6.08,4.276,1.13,-2.03,-1.29
55,2010,4,134285,5.78,3.887,1.13,-2.03,-1.29
56,2010,4,751,5.78,5.043,1.13,-2.03,-1.29
57,2010,4,52544,5.57,4.936,1.13,-2.03,-1.29
58,2010,4,104045,5.55,4.459,1.13,-2.03,-1.29
59,2010,4,139983,5.55,4.715,1.13,-2.03,-1.29
60,2010,4,145172,5.55,4.954,1.13,-2.03,-1.29
61,2010,4,2088,5.46,5.358,1.13,-2.03,-1.29
62,2010,4,14246,5.46,4.647,1.13,-2.03,-1.29
63,2010,4,17616,5.46,5.402,1.13,-2.03,-1.29
64,2010,4,422661,5.46,4.091,1.13,-2.03,-1.29
65,2010,4,34998,5.15,5.102,1.13,-2.03,-1.29
66,2010,4,32648,5.81,4.939,1.13,-2.03,-1.29
67,2010,4,41551,5.56,4.437,1.13,-2.03,-1.29
68,2010,4,27442,5.56,4.947,1.13,-2.03,-1.29
69,2010,4,18035,5.71,5.638,1.13,-2.03,-1.29
70,2010,4,112642,5.51,4.985,1.13,-2.03,-1.29
71,2010,4,211159,5.77,4.449,1.13,-2.03,-1.29
72,2010,4,63134,5.77,4.496,1.13,-2.03,-1.29
73,2010,4,118402,5.7,5.348,1.13,-2.03,-1.29
74,2010,4,7550,5.78,5.545,1.13,-2.03,-1.29
75,2010,4,9839,5.78,6.066,1.13,-2.03,-1.29
76,2010,4,312505,5.53,4.806,1.13,-2.03,-1.29
77,2010,4,299536,5.51,4.512,1.13,-2.03,-1.29
78,2010,4,1361524,5.54,6.867,1.13,-2.03,-1.29
79,2010,4,1542670,5.53,7.592,1.13,-2.03,-1.29
80,2010,4,643891,5.59,5.248,1.13,-2.03,-1.29
81,2010,4,111013,5.62,4.587,1.13,-2.03,-1.29
82,2010,4,173239,4.9,4.915,1.13,-2.03,-1.29
83,2010,4,350922,4.91,4.598,1.13,-2.03,-1.29
84,2010,4,29553,4.94,2.871,1.13,-2.03,-1.29
85,2010,4,126916,4.92,2.595,1.13,-2.03,-1.29
86,2010,4,30996,4.93,2.708,1.13,-2.03,-1.29
87,2010,4,639209,4.93,2.539,1.13,-2.03,-1.29
88,2010,4,99149,4.9,2.749,1.13,-2.03,-1.29
89,2010,4,262559,4.91,2.991,1.13,-2.03,-1.29
90,2010,4,47059,5.18,3.103,1.13,-2.03,-1.29
91,2010,4,298755,5.18,2.933,1.13,-2.03,-1.29
92,2010,4,238475,5.18,2.471,1.13,-2.03,-1.29
93,2010,4,381715,5.16,2.115,1.13,-2.03,-1.29
94,2010,4,436549,5.16,2.578,1.13,-2.03,-1.29
95,2010,4,168714,5.17,2.491,1.13,-2.03,-1.29
96,2010,4,52853,5.17,2.921,1.13,-2.03,-1.29
97,2010,4,11568,5.2,3.612,1.13,-2.03,-1.29
98,2010,4,42925,5.1,3.391,1.13,-2.03,-1.29
99,2010,4,121307,5.13,2.725,1.13,-2.03,-1.29
100,2010,4,75799,5.13,3.098,1.13,-2.03,-1.29
101,2010,4,121372,5.16,3.643,1.13,-2.03,-1.29
102,2010,4,135411,5.32,3.41,1.13,-2.03,-1.29
103,2010,4,93022,5.14,3.707,1.13,-2.03,-1.29
104,2010,4,100249,5.25,4.45,1.13,-2.03,-1.29
105,2010,4,271643,5.25,3.758,1.13,-2.03,-1.29
106,2010,4,191586,5.25,4.166,1.13,-2.03,-1.29
107,2010,4,78567,5.26,3.397,1.13,-2.03,-1.29
108,2010,4,105501,5.26,3.766,1.13,-2.03,-1.29
109,2010,4,97436,5.26,4.977,1.13,-2.03,-1.29
110,2010,4,24091,5.81,4.146,1.13,-2.03,-1.29
111,2010,4,85304,5.81,3.843,1.13,-2.03,-1.29
112,2010,4,166312,5.9,3.431,1.13,-2.03,-1.29
113,2010,4,178774,5.69,2.921,1.13,-2.03,-1.29
114,2010,4,54508,5.85,3.629,1.13,-2.03,-1.29
115,2010,4,26319,5.67,4.298,1.13,-2.03,-1.29
116,2010,4,67261,5.32,4.674,1.13,-2.03,-1.29
117,2010,4,101278,5.27,4.774,1.13,-2.03,-1.29
118,2010,4,23915,5.27,4.416,1.13,-2.03,-1.29
119,2010,4,73203,5.61,4.727,1.13,-2.03,-1.29
120,2010,4,117518,5.61,4.518,1.13,-2.03,-1.29
121,2010,4,5975,5.96,4.142,1.13,-2.03,-1.29
122,2010,4,0,5.98,3.044,1.13,-2.03,-1.29
123,2010,4,2802,6.6,3.642,1.13,-2.03,-1.29
124,2010,4,12338,7.15,3.372,1.13,-2.03,-1.29
125,2010,4,0,7.17,2.853,1.13,-2.03,-1.29
126,2010,4,28371,6.22,3.712,1.13,-2.03,-1.29
127,2010,4,153287,6.22,3.299,1.13,-2.03,-1.29
128,2010,4,108656,6.2,3.267,1.13,-2.03,-1.29
129,2010,4,62495,6.29,3.552,1.13,-2.03,-1.29
130,2010,4,104803,5.99,3.656,1.13,-2.03,-1.29
131,2010,4,133222,6.01,4.002,1.13,-2.03,-1.29
132,2010,4,55980,5.54,4.499,1.13,-2.03,-1.29
133,2010,4,20766,5.1,4.989,1.13,-2.03,-1.29
134,2010,4,65401,5.05,4.128,1.13,-2.03,-1.29
135,2010,4,146402,4.88,4.83,1.13,-2.03,-1.29
136,2010,4,79892,4.86,5.022,1.13,-2.03,-1.29
137,2010,4,48160,4.89,4.982,1.13,-2.03,-1.29
138,2010,4,8110,4.87,6.035,1.13,-2.03,-1.29
139,2010,4,11863,4.86,4.258,1.13,-2.03,-1.29
140,2010,4,54452,4.86,3.763,1.13,-2.03,-1.29
141,2010,4,96144,4.86,4.263,1.13,-2.03,-1.29
142,2010,4,92850,4.86,3.98,1.13,-2.03,-1.29
143,2010,4,38441,4.88,4.285,1.13,-2.03,-1.29
144,2010,4,101808,4.88,3.538,1.13,-2.03,-1.29
145,2010,4,30984,4.94,3.88,1.13,-2.03,-1.29
146,2010,4,58293,5.21,3.809,1.13,-2.03,-1.29
147,2010,4,82841,5.2,3.857,1.13,-2.03,-1.29
148,2010,4,133686,5.2,4.517,1.13,-2.03,-1.29
149,2010,4,9095,5.21,4.241,1.13,-2.03,-1.29
150,2010,4,47871,5.21,4.862,1.13,-2.03,-1.29
151,2010,4,49043,5.23,4.283,1.13,-2.03,-1.29
152,2010,4,8326,5.72,4.124,1.13,-2.03,-1.29
153,2010,4,50265,6.11,3.922,1.13,-2.03,-1.29
154,2010,4,59560,5.73,3.846,1.13,-2.03,-1.29
155,2010,4,48633,5.8,4.133,1.13,-2.03,-1.29
156,2010,4,11677,5.5,4.843,1.13,-2.03,-1.29
157,2010,4,15196,5.28,4.277,1.13,-2.03,-1.29
158,2010,4,7665,5.2,4.859,1.13,-2.03,-1.29
159,2010,4,55347,5.43,4.313,1.13,-2.03,-1.29
160,2010,4,40001,5.47,4.077,1.13,-2.03,-1.29
161,2010,4,112743,5.47,5.272,1.13,-2.03,-1.29
162,2010,4,140013,5.55,5.512,1.13,-2.03,-1.29
163,2010,4,1671,5.42,3.239,1.13,-2.03,-1.29
164,2010,4,49127,5.46,3.615,1.13,-2.03,-1.29
165,2010,4,26563,5.46,4.051,1.13,-2.03,-1.29
166,2010,4,30194,5.46,2.842,1.13,-2.03,-1.29
167,2010,4,26351,5.44,3.423,1.13,-2.03,-1.29
168,2010,4,37487,5.36,3.251,1.13,-2.03,-1.29
169,2010,4,230663,5.42,3.656,1.13,-2.03,-1.29
170,2010,4,341539,5.46,3.04,1.13,-2.03,-1.29
171,2010,4,426237,5.46,4.4,1.13,-2.03,-1.29
172,2010,4,658578,5.5,3.47,1.13,-2.03,-1.29
173,2010,4,122649,5.3,3.551,1.13,-2.03,-1.29
174,2010,4,138220,5.27,2.996,1.13,-2.03,-1.29
175,2010,4,23033,5.47,2.633,1.13,-2.03,-1.29
176,2010,4,25997,6,3.035,1.13,-2.03,-1.29
177,2010,4,11242,6,3.055,1.13,-2.03,-1.29
178,2010,4,245755,6,3.073,1.13,-2.03,-1.29
179,2010,4,433895,5.88,3.214,1.13,-2.03,-1.29
180,2010,4,285606,5.17,3.029,1.13,-2.03,-1.29
181,2010,4,440255,5.18,3.477,1.13,-2.03,-1.29
182,2010,4,394070,5.12,3.259,1.13,-2.03,-1.29
183,2010,4,24577,5.65,3.571,1.13,-2.03,-1.29
184,2010,4,67236,5.09,3.892,1.13,-2.03,-1.29
185,2010,4,117559,5.41,3.822,1.13,-2.03,-1.29
186,2010,4,108680,5.41,3.155,1.13,-2.03,-1.29
187,2010,4,24218,4.96,4.001,1.13,-2.03,-1.29
188,2010,4,73810,5,3.974,1.13,-2.03,-1.29
189,2010,4,48099,4.89,4.366,1.13,-2.03,-1.29
190,2010,4,118853,4.8,3.248,1.13,-2.03,-1.29
191,2010,4,32344,4.74,3.874,1.13,-2.03,-1.29
192,2010,4,80878,4.73,3.505,1.13,-2.03,-1.29
193,2010,4,31491,4.71,3.71,1.13,-2.03,-1.29
194,2010,4,140371,4.97,3.659,1.13,-2.03,-1.29
195,2010,4,125739,5.03,4.121,1.13,-2.03,-1.29
196,2010,4,68051,5.1,4.001,1.13,-2.03,-1.29
197,2010,4,186239,5.14,3.749,1.13,-2.03,-1.29
198,2010,4,29383,5.2,3.711,1.13,-2.03,-1.29
199,2010,4,2588,5.28,4.33,1.13,-2.03,-1.29
200,2010,4,119383,5.2,4.168,1.13,-2.03,-1.29
201,2010,4,80860,5.3,3.598,1.13,-2.03,-1.29
202,2010,4,86253,5.23,3.847,1.13,-2.03,-1.29
203,2010,4,230562,5.21,3.086,1.13,-2.03,-1.29
204,2010,4,417432,5.21,3.532,1.13,-2.03,-1.29
205,2010,4,130257,5.21,3.591,1.13,-2.03,-1.29
206,2010,4,125091,5.21,3.728,1.13,-2.03,-1.29
207,2010,4,93612,5.53,3.473,1.13,-2.03,-1.29
208,2010,4,168660,5.63,3.153,1.13,-2.03,-1.29
209,2010,4,140701,5.97,2.779,1.13,-2.03,-1.29
210,2010,4,1890,5.92,3.049,1.13,-2.03,-1.29
211,2010,4,42075,4,3.825,1.13,-2.03,-1.29
212,2010,4,27848,4,4.969,1.13,-2.03,-1.29
213,2010,4,27760,4.19,5.414,1.13,-2.03,-1.29
214,2010,4,15871,4.29,3.583,1.13,-2.03,-1.29
215,2010,4,5142,4.3,4.503,1.13,-2.03,-1.29
216,2010,4,29758,4.11,3.649,1.13,-2.03,-1.29
217,2010,4,244743,4.08,3.568,1.13,-2.03,-1.29
218,2010,4,11078,4.22,3.077,1.13,-2.03,-1.29
