"site_id","year","quarter","kelp","no3","waves","NPGO","MEI","PDO","mean_surf_temp"
188,2012,3,24196,1.02,1.876,1.65,-0.03,-2.19,17.7144444444444
189,2012,3,720,1.07,2.129,1.65,-0.03,-2.19,17.7144444444444
190,2012,3,71904,1.11,1.669,1.65,-0.03,-2.19,17.7144444444444
191,2012,3,186163,1.11,1.849,1.65,-0.03,-2.19,17.7144444444444
192,2012,3,57126,1.11,1.691,1.65,-0.03,-2.19,17.7144444444444
193,2012,3,437,1.12,1.853,1.65,-0.03,-2.19,17.7144444444444
194,2012,3,6078,1.3,1.782,1.65,-0.03,-2.19,17.7144444444444
195,2012,3,193544,1.24,1.976,1.65,-0.03,-2.19,17.7144444444444
196,2012,3,64572,1.24,1.922,1.65,-0.03,-2.19,17.7144444444444
197,2012,3,294071,1.22,1.842,1.65,-0.03,-2.19,17.7144444444444
198,2012,3,38049,1.28,1.801,1.65,-0.03,-2.19,17.7144444444444
199,2012,3,41326,1.36,1.944,1.65,-0.03,-2.19,17.7144444444444
200,2012,3,0,1.28,1.906,1.65,-0.03,-2.19,17.7144444444444
201,2012,3,24830,1.37,1.769,1.65,-0.03,-2.19,17.7144444444444
202,2012,3,32155,1.37,1.809,1.65,-0.03,-2.19,17.7144444444444
203,2012,3,190499,1.61,1.508,1.65,-0.03,-2.19,17.7144444444444
204,2012,3,994246,1.61,1.502,1.65,-0.03,-2.19,17.7144444444444
205,2012,3,187599,1.61,1.496,1.65,-0.03,-2.19,17.7144444444444
206,2012,3,522733,1.61,1.694,1.65,-0.03,-2.19,17.7144444444444
207,2012,3,239378,1.56,1.554,1.65,-0.03,-2.19,17.7144444444444
208,2012,3,353274,1.56,1.533,1.65,-0.03,-2.19,17.7144444444444
209,2012,3,1112779,1.59,1.372,1.65,-0.03,-2.19,17.7144444444444
210,2012,3,94186,1.65,1.521,1.65,-0.03,-2.19,17.7144444444444
211,2012,3,130649,1.08,1.962,1.65,-0.03,-2.19,17.7144444444444
212,2012,3,168917,1.08,2.493,1.65,-0.03,-2.19,17.7144444444444
213,2012,3,177706,1.09,2.479,1.65,-0.03,-2.19,17.7144444444444
214,2012,3,117995,1.02,1.783,1.65,-0.03,-2.19,17.7144444444444
215,2012,3,76963,1.02,2.34,1.65,-0.03,-2.19,17.7144444444444
216,2012,3,25485,1.09,1.696,1.65,-0.03,-2.19,17.7144444444444
217,2012,3,26850,1.25,1.587,1.65,-0.03,-2.19,17.7144444444444
218,2012,3,357600,1.55,1.409,1.65,-0.03,-2.19,17.7144444444444
219,2012,3,573916,1.6,1.823,1.65,-0.03,-2.19,17.7144444444444
220,2012,3,339347,1.6,1.28,1.65,-0.03,-2.19,17.7144444444444
221,2012,3,71548,1.6,1.28,1.65,-0.03,-2.19,17.7144444444444
222,2012,3,912051,1.61,1.098,1.65,-0.03,-2.19,17.7144444444444
223,2012,3,355092,1.61,1.316,1.65,-0.03,-2.19,17.7144444444444
224,2012,3,266830,1.61,1.392,1.65,-0.03,-2.19,17.7144444444444
225,2012,3,12461,1.85,2.156,1.65,-0.03,-2.19,17.7144444444444
226,2012,3,69005,2.3,1.899,1.65,-0.03,-2.19,17.7144444444444
227,2012,3,15885,1.57,1.244,1.65,-0.03,-2.19,17.7144444444444
228,2012,3,2939,1.21,1.328,1.65,-0.03,-2.19,17.7144444444444
229,2012,3,25180,1.21,1.363,1.65,-0.03,-2.19,17.7144444444444
230,2012,3,59028,1.21,1.122,1.65,-0.03,-2.19,17.7144444444444
231,2012,3,17110,1.13,1.22,1.65,-0.03,-2.19,17.7144444444444
232,2012,3,385451,0.99,1.275,1.65,-0.03,-2.19,17.7144444444444
233,2012,3,174357,0.85,1.464,1.65,-0.03,-2.19,17.7144444444444
234,2012,3,376638,0.85,1.477,1.65,-0.03,-2.19,17.7144444444444
235,2012,3,1011392,0.85,1.486,1.65,-0.03,-2.19,17.7144444444444
236,2012,3,143009,0.76,1.452,1.65,-0.03,-2.19,17.7144444444444
237,2012,3,97707,0.8,1.7,1.65,-0.03,-2.19,17.7144444444444
238,2012,3,597963,0.8,1.878,1.65,-0.03,-2.19,17.7144444444444
239,2012,3,432877,0.8,2.197,1.65,-0.03,-2.19,17.7144444444444
240,2012,3,268801,0.8,1.696,1.65,-0.03,-2.19,17.7144444444444
241,2012,3,134378,0.75,1.711,1.65,-0.03,-2.19,17.7144444444444
242,2012,3,778,0.52,2.332,1.65,-0.03,-2.19,17.7144444444444
243,2012,3,14369,0.5,0.936,1.65,-0.03,-2.19,17.7144444444444
244,2012,3,2106,0.5,0.892,1.65,-0.03,-2.19,17.7144444444444
245,2012,3,41922,0.29,0.936,1.65,-0.03,-2.19,17.7144444444444
246,2012,3,150549,0.27,0.947,1.65,-0.03,-2.19,17.7144444444444
247,2012,3,67953,0.26,0.966,1.65,-0.03,-2.19,17.7144444444444
248,2012,3,21561,0.25,1.025,1.65,-0.03,-2.19,17.7144444444444
249,2012,3,20966,0.26,0.986,1.65,-0.03,-2.19,17.7144444444444
250,2012,3,12209,0.24,1.245,1.65,-0.03,-2.19,17.7144444444444
251,2012,3,20938,0.24,1.028,1.65,-0.03,-2.19,17.7144444444444
252,2012,3,1922,0.24,1.29,1.65,-0.03,-2.19,17.7144444444444
253,2012,3,0,0.24,1.119,1.65,-0.03,-2.19,17.7144444444444
254,2012,3,2236,0.17,1.083,1.65,-0.03,-2.19,17.7144444444444
255,2012,3,7972,0.17,1.016,1.65,-0.03,-2.19,17.7144444444444
256,2012,3,36329,0.15,0.785,1.65,-0.03,-2.19,17.7144444444444
257,2012,3,11480,0.14,0.71,1.65,-0.03,-2.19,17.7144444444444
258,2012,3,5087,0.13,0.792,1.65,-0.03,-2.19,17.7144444444444
259,2012,3,3351,0.12,0.822,1.65,-0.03,-2.19,17.7144444444444
260,2012,3,4600,0.13,1.015,1.65,-0.03,-2.19,17.7144444444444
261,2012,3,1675,0.13,1.119,1.65,-0.03,-2.19,17.7144444444444
262,2012,3,270,0.09,0.722,1.65,-0.03,-2.19,17.7144444444444
263,2012,3,210,0.12,0.715,1.65,-0.03,-2.19,17.7144444444444
264,2012,3,753,0.12,0.74,1.65,-0.03,-2.19,17.7144444444444
265,2012,3,8757,0.09,0.751,1.65,-0.03,-2.19,17.7144444444444
266,2012,3,1381,0.12,0.767,1.65,-0.03,-2.19,17.7144444444444
267,2012,3,5185,0.11,0.773,1.65,-0.03,-2.19,17.7144444444444
268,2012,3,7271,0.11,0.767,1.65,-0.03,-2.19,17.7144444444444
269,2012,3,22667,0.11,0.71,1.65,-0.03,-2.19,17.7144444444444
270,2012,3,14798,0.1,0.731,1.65,-0.03,-2.19,17.7144444444444
271,2012,3,7359,0.1,0.677,1.65,-0.03,-2.19,17.7144444444444
272,2012,3,1893,0.1,0.845,1.65,-0.03,-2.19,17.7144444444444
273,2012,3,11124,0.09,0.917,1.65,-0.03,-2.19,17.7144444444444
274,2012,3,48048,0.09,1.003,1.65,-0.03,-2.19,17.7144444444444
275,2012,3,49432,0.1,0.857,1.65,-0.03,-2.19,17.7144444444444
276,2012,3,17272,0.1,0.974,1.65,-0.03,-2.19,17.7144444444444
277,2012,3,1585,0.1,0.917,1.65,-0.03,-2.19,17.7144444444444
278,2012,3,9362,0.1,0.81,1.65,-0.03,-2.19,17.7144444444444
279,2012,3,11694,0.09,0.939,1.65,-0.03,-2.19,17.7144444444444
280,2012,3,22048,0.09,0.897,1.65,-0.03,-2.19,17.7144444444444
281,2012,3,426,0.09,1.049,1.65,-0.03,-2.19,17.7144444444444
282,2012,3,1999,0.09,0.898,1.65,-0.03,-2.19,17.7144444444444
283,2012,3,60227,0.1,0.837,1.65,-0.03,-2.19,17.7144444444444
284,2012,3,72399,0.09,0.763,1.65,-0.03,-2.19,17.7144444444444
285,2012,3,20002,0.1,0.728,1.65,-0.03,-2.19,17.7144444444444
286,2012,3,5082,0.1,0.529,1.65,-0.03,-2.19,17.7144444444444
287,2012,3,10519,0.1,0.605,1.65,-0.03,-2.19,17.7144444444444
288,2012,3,596,0.1,0.611,1.65,-0.03,-2.19,17.7144444444444
289,2012,3,734,0.1,0.708,1.65,-0.03,-2.19,17.7144444444444
290,2012,3,139,0.1,0.815,1.65,-0.03,-2.19,17.7144444444444
291,2012,3,8628,0.09,0.831,1.65,-0.03,-2.19,17.7144444444444
292,2012,3,27366,0.09,0.875,1.65,-0.03,-2.19,17.7144444444444
293,2012,3,52820,0.08,0.777,1.65,-0.03,-2.19,17.7144444444444
294,2012,3,33939,0.08,0.49,1.65,-0.03,-2.19,17.7144444444444
295,2012,3,0,0.08,0.647,1.65,-0.03,-2.19,17.7144444444444
296,2012,3,32608,0.08,0.781,1.65,-0.03,-2.19,17.7144444444444
297,2012,3,227396,0.08,0.711,1.65,-0.03,-2.19,17.7144444444444
298,2012,3,6365,0.08,0.881,1.65,-0.03,-2.19,17.7144444444444
299,2012,3,0,0.08,0.858,1.65,-0.03,-2.19,17.7144444444444
300,2012,3,6728,0.09,0.868,1.65,-0.03,-2.19,17.7144444444444
301,2012,3,139798,0.08,0.873,1.65,-0.03,-2.19,17.7144444444444
302,2012,3,11322,0.07,1.031,1.65,-0.03,-2.19,17.7144444444444
303,2012,3,57166,0.07,1.095,1.65,-0.03,-2.19,17.7144444444444
304,2012,3,728,0.08,1.184,1.65,-0.03,-2.19,17.7144444444444
305,2012,3,6439,0.08,1.238,1.65,-0.03,-2.19,17.7144444444444
306,2012,3,66973,0.08,1.128,1.65,-0.03,-2.19,17.7144444444444
307,2012,3,40883,0.08,1.042,1.65,-0.03,-2.19,17.7144444444444
308,2012,3,9001,0.08,1.093,1.65,-0.03,-2.19,17.7144444444444
309,2012,3,21065,0.08,1.083,1.65,-0.03,-2.19,17.7144444444444
310,2012,3,34343,0.08,0.973,1.65,-0.03,-2.19,17.7144444444444
311,2012,3,24343,0.08,1.023,1.65,-0.03,-2.19,17.7144444444444
312,2012,3,21681,0.07,1.011,1.65,-0.03,-2.19,17.7144444444444
313,2012,3,26199,0.07,1.034,1.65,-0.03,-2.19,17.7144444444444
314,2012,3,631,0.07,0.927,1.65,-0.03,-2.19,17.7144444444444
315,2012,3,60918,0.07,0.988,1.65,-0.03,-2.19,17.7144444444444
316,2012,3,0,0.07,0.911,1.65,-0.03,-2.19,17.7144444444444
317,2012,3,581,0.07,0.741,1.65,-0.03,-2.19,17.7144444444444
318,2012,3,2810,0.08,0.799,1.65,-0.03,-2.19,17.7144444444444
319,2012,3,6469,0.08,0.897,1.65,-0.03,-2.19,17.7144444444444
320,2012,3,36154,0.08,0.836,1.65,-0.03,-2.19,17.7144444444444
321,2012,3,48278,0.07,0.878,1.65,-0.03,-2.19,17.7144444444444
322,2012,3,9222,0.08,1.077,1.65,-0.03,-2.19,17.7144444444444
323,2012,3,4167,0.08,1.007,1.65,-0.03,-2.19,17.7144444444444
324,2012,3,13646,0.08,1.139,1.65,-0.03,-2.19,17.7144444444444
325,2012,3,71663,0.08,1.208,1.65,-0.03,-2.19,17.7144444444444
326,2012,3,92007,0.08,0.987,1.65,-0.03,-2.19,17.7144444444444
327,2012,3,15894,0.08,1.116,1.65,-0.03,-2.19,17.7144444444444
328,2012,3,4408,0.08,1.133,1.65,-0.03,-2.19,17.7144444444444
329,2012,3,20705,0.08,0.884,1.65,-0.03,-2.19,17.7144444444444
330,2012,3,12325,0.08,0.997,1.65,-0.03,-2.19,17.7144444444444
331,2012,3,5891,0.08,0.923,1.65,-0.03,-2.19,17.7144444444444
332,2012,3,161,0.08,0.764,1.65,-0.03,-2.19,17.7144444444444
333,2012,3,0,0.08,0.838,1.65,-0.03,-2.19,17.7144444444444
334,2012,3,940,0.08,0.783,1.65,-0.03,-2.19,17.7144444444444
335,2012,3,383,0.08,0.883,1.65,-0.03,-2.19,17.7144444444444
336,2012,3,576,0.08,0.949,1.65,-0.03,-2.19,17.7144444444444
337,2012,3,6354,0.08,0.991,1.65,-0.03,-2.19,17.7144444444444
338,2012,3,7848,0.08,0.995,1.65,-0.03,-2.19,17.7144444444444
339,2012,3,632,0.08,0.973,1.65,-0.03,-2.19,17.7144444444444
340,2012,3,0,0.08,0.975,1.65,-0.03,-2.19,17.7144444444444
341,2012,3,3826,0.08,0.961,1.65,-0.03,-2.19,17.7144444444444
342,2012,3,220,0.08,0.918,1.65,-0.03,-2.19,17.7144444444444
343,2012,3,3222,0.08,0.953,1.65,-0.03,-2.19,17.7144444444444
344,2012,3,3797,0.08,1.074,1.65,-0.03,-2.19,17.7144444444444
345,2012,3,0,0.08,1.065,1.65,-0.03,-2.19,17.7144444444444
346,2012,3,0,0.08,1.112,1.65,-0.03,-2.19,17.7144444444444
347,2012,3,1002,0.08,1.161,1.65,-0.03,-2.19,17.7144444444444
348,2012,3,122,0.08,1.137,1.65,-0.03,-2.19,17.7144444444444
349,2012,3,686,0.08,1.033,1.65,-0.03,-2.19,17.7144444444444
350,2012,3,5580,0.08,1.074,1.65,-0.03,-2.19,17.7144444444444
351,2012,3,0,0.08,1.123,1.65,-0.03,-2.19,17.7144444444444
352,2012,3,5515,0.08,1.279,1.65,-0.03,-2.19,17.7144444444444
353,2012,3,0,0.09,1.706,1.65,-0.03,-2.19,17.7144444444444
354,2012,3,0,0.09,1.385,1.65,-0.03,-2.19,17.7144444444444
355,2012,3,0,0.09,1.463,1.65,-0.03,-2.19,17.7144444444444
356,2012,3,0,0.09,1.698,1.65,-0.03,-2.19,17.7144444444444
357,2012,3,160,0.09,1.398,1.65,-0.03,-2.19,17.7144444444444
358,2012,3,3161,0.09,1.445,1.65,-0.03,-2.19,17.7144444444444
359,2012,3,25277,0.09,1.342,1.65,-0.03,-2.19,17.7144444444444
360,2012,3,51168,0.09,1.508,1.65,-0.03,-2.19,17.7144444444444
361,2012,3,83986,0.09,1.49,1.65,-0.03,-2.19,17.7144444444444
1,2012,4,2358,2.42,2.837,1.49,-0.13,-0.75,16.443956043956
2,2012,4,0,2.43,4.31,1.49,-0.13,-0.75,16.443956043956
3,2012,4,37450,2.27,3.014,1.49,-0.13,-0.75,16.443956043956
4,2012,4,713,2.26,2.916,1.49,-0.13,-0.75,16.443956043956
5,2012,4,0,2.16,2.882,1.49,-0.13,-0.75,16.443956043956
6,2012,4,38981,2.18,2.855,1.49,-0.13,-0.75,16.443956043956
7,2012,4,21785,2.17,2.579,1.49,-0.13,-0.75,16.443956043956
8,2012,4,0,2.19,2.62,1.49,-0.13,-0.75,16.443956043956
9,2012,4,483,2.19,2.585,1.49,-0.13,-0.75,16.443956043956
10,2012,4,5932,2.22,2.276,1.49,-0.13,-0.75,16.443956043956
11,2012,4,296,2.2,2.195,1.49,-0.13,-0.75,16.443956043956
12,2012,4,14590,2.23,2.529,1.49,-0.13,-0.75,16.443956043956
13,2012,4,42113,2.23,2.223,1.49,-0.13,-0.75,16.443956043956
14,2012,4,37084,2.26,2.675,1.49,-0.13,-0.75,16.443956043956
15,2012,4,0,2.26,1.944,1.49,-0.13,-0.75,16.443956043956
16,2012,4,626,2.28,2.237,1.49,-0.13,-0.75,16.443956043956
17,2012,4,82463,2.28,1.924,1.49,-0.13,-0.75,16.443956043956
18,2012,4,10495,2.28,1.887,1.49,-0.13,-0.75,16.443956043956
19,2012,4,7536,2.27,1.722,1.49,-0.13,-0.75,16.443956043956
20,2012,4,15869,2.31,1.802,1.49,-0.13,-0.75,16.443956043956
21,2012,4,21870,2.3,1.894,1.49,-0.13,-0.75,16.443956043956
22,2012,4,3715,2.06,0.91,1.49,-0.13,-0.75,16.443956043956
23,2012,4,1738,2,1.489,1.49,-0.13,-0.75,16.443956043956
24,2012,4,12552,2,1.391,1.49,-0.13,-0.75,16.443956043956
25,2012,4,30808,2.08,2.572,1.49,-0.13,-0.75,16.443956043956
26,2012,4,20214,2,2.086,1.49,-0.13,-0.75,16.443956043956
27,2012,4,112928,2,2.812,1.49,-0.13,-0.75,16.443956043956
28,2012,4,170625,1.98,3.762,1.49,-0.13,-0.75,16.443956043956
29,2012,4,7303,1.94,4.569,1.49,-0.13,-0.75,16.443956043956
30,2012,4,4340,1.93,3.932,1.49,-0.13,-0.75,16.443956043956
31,2012,4,58551,1.96,4.935,1.49,-0.13,-0.75,16.443956043956
32,2012,4,1468,1.96,4.644,1.49,-0.13,-0.75,16.443956043956
33,2012,4,5380,1.93,4.735,1.49,-0.13,-0.75,16.443956043956
34,2012,4,111273,1.92,4.392,1.49,-0.13,-0.75,16.443956043956
35,2012,4,250056,1.92,4.371,1.49,-0.13,-0.75,16.443956043956
36,2012,4,551828,1.94,2.802,1.49,-0.13,-0.75,16.443956043956
37,2012,4,412555,1.94,3.866,1.49,-0.13,-0.75,16.443956043956
38,2012,4,510919,1.94,3.106,1.49,-0.13,-0.75,16.443956043956
39,2012,4,245133,1.95,2.508,1.49,-0.13,-0.75,16.443956043956
40,2012,4,84661,1.96,2.736,1.49,-0.13,-0.75,16.443956043956
41,2012,4,264913,1.99,2.358,1.49,-0.13,-0.75,16.443956043956
42,2012,4,518468,1.99,2.499,1.49,-0.13,-0.75,16.443956043956
43,2012,4,471541,1.98,3.065,1.49,-0.13,-0.75,16.443956043956
44,2012,4,100748,1.99,1.882,1.49,-0.13,-0.75,16.443956043956
45,2012,4,33683,2.04,1.643,1.49,-0.13,-0.75,16.443956043956
46,2012,4,72699,2.04,2.52,1.49,-0.13,-0.75,16.443956043956
47,2012,4,74655,1.9,4.618,1.49,-0.13,-0.75,16.443956043956
48,2012,4,374983,1.9,4.213,1.49,-0.13,-0.75,16.443956043956
49,2012,4,373308,1.92,2.748,1.49,-0.13,-0.75,16.443956043956
50,2012,4,179716,2.05,2.778,1.49,-0.13,-0.75,16.443956043956
51,2012,4,97889,2.05,4.383,1.49,-0.13,-0.75,16.443956043956
52,2012,4,116026,1.84,5.045,1.49,-0.13,-0.75,16.443956043956
53,2012,4,313000,1.84,4.804,1.49,-0.13,-0.75,16.443956043956
54,2012,4,189689,1.93,3.74,1.49,-0.13,-0.75,16.443956043956
55,2012,4,348941,2.04,3.226,1.49,-0.13,-0.75,16.443956043956
56,2012,4,30946,2.04,4.504,1.49,-0.13,-0.75,16.443956043956
57,2012,4,522968,1.98,4.493,1.49,-0.13,-0.75,16.443956043956
58,2012,4,292980,2,3.846,1.49,-0.13,-0.75,16.443956043956
59,2012,4,532282,2,4.169,1.49,-0.13,-0.75,16.443956043956
60,2012,4,458803,2,4.357,1.49,-0.13,-0.75,16.443956043956
61,2012,4,24376,2.05,4.719,1.49,-0.13,-0.75,16.443956043956
62,2012,4,165111,2.1,4.029,1.49,-0.13,-0.75,16.443956043956
63,2012,4,63073,2.1,4.716,1.49,-0.13,-0.75,16.443956043956
64,2012,4,376054,2.1,3.613,1.49,-0.13,-0.75,16.443956043956
65,2012,4,72082,1.99,4.364,1.49,-0.13,-0.75,16.443956043956
66,2012,4,83246,1.92,4.499,1.49,-0.13,-0.75,16.443956043956
67,2012,4,69596,1.78,3.963,1.49,-0.13,-0.75,16.443956043956
68,2012,4,25276,1.78,4.31,1.49,-0.13,-0.75,16.443956043956
69,2012,4,27923,1.92,5.071,1.49,-0.13,-0.75,16.443956043956
70,2012,4,321493,1.87,4.42,1.49,-0.13,-0.75,16.443956043956
71,2012,4,347222,1.77,3.922,1.49,-0.13,-0.75,16.443956043956
72,2012,4,64432,1.77,3.973,1.49,-0.13,-0.75,16.443956043956
73,2012,4,1327,1.78,4.888,1.49,-0.13,-0.75,16.443956043956
74,2012,4,569,1.66,4.815,1.49,-0.13,-0.75,16.443956043956
75,2012,4,63894,1.77,5.245,1.49,-0.13,-0.75,16.443956043956
76,2012,4,227889,1.78,3.968,1.49,-0.13,-0.75,16.443956043956
77,2012,4,155429,1.76,3.826,1.49,-0.13,-0.75,16.443956043956
78,2012,4,995345,1.75,5.78,1.49,-0.13,-0.75,16.443956043956
79,2012,4,1411200,1.76,6.112,1.49,-0.13,-0.75,16.443956043956
80,2012,4,629135,1.75,4.731,1.49,-0.13,-0.75,16.443956043956
81,2012,4,43560,1.74,3.914,1.49,-0.13,-0.75,16.443956043956
82,2012,4,28088,1.47,4.085,1.49,-0.13,-0.75,16.443956043956
83,2012,4,22144,1.47,3.868,1.49,-0.13,-0.75,16.443956043956
84,2012,4,77904,1.41,2.433,1.49,-0.13,-0.75,16.443956043956
85,2012,4,82149,1.36,2.318,1.49,-0.13,-0.75,16.443956043956
86,2012,4,56666,1.36,2.257,1.49,-0.13,-0.75,16.443956043956
87,2012,4,236663,1.36,2.232,1.49,-0.13,-0.75,16.443956043956
88,2012,4,108173,1.22,2.258,1.49,-0.13,-0.75,16.443956043956
89,2012,4,166200,1.22,2.443,1.49,-0.13,-0.75,16.443956043956
90,2012,4,57419,1.21,2.54,1.49,-0.13,-0.75,16.443956043956
91,2012,4,231673,1.21,2.393,1.49,-0.13,-0.75,16.443956043956
92,2012,4,384290,1.21,2.096,1.49,-0.13,-0.75,16.443956043956
93,2012,4,281274,1.17,2.029,1.49,-0.13,-0.75,16.443956043956
94,2012,4,280689,1.17,2.142,1.49,-0.13,-0.75,16.443956043956
95,2012,4,122288,1.17,2.089,1.49,-0.13,-0.75,16.443956043956
96,2012,4,74358,1.17,2.454,1.49,-0.13,-0.75,16.443956043956
97,2012,4,43239,1.2,3.035,1.49,-0.13,-0.75,16.443956043956
98,2012,4,127293,1.2,2.772,1.49,-0.13,-0.75,16.443956043956
99,2012,4,153364,1.19,2.262,1.49,-0.13,-0.75,16.443956043956
100,2012,4,79512,1.19,2.495,1.49,-0.13,-0.75,16.443956043956
101,2012,4,185142,1.18,3.072,1.49,-0.13,-0.75,16.443956043956
102,2012,4,174131,1.18,2.83,1.49,-0.13,-0.75,16.443956043956
103,2012,4,206077,1.16,3.061,1.49,-0.13,-0.75,16.443956043956
104,2012,4,250642,1.16,3.714,1.49,-0.13,-0.75,16.443956043956
105,2012,4,223043,1.16,3.151,1.49,-0.13,-0.75,16.443956043956
106,2012,4,216774,1.16,3.497,1.49,-0.13,-0.75,16.443956043956
107,2012,4,204073,1.17,2.849,1.49,-0.13,-0.75,16.443956043956
108,2012,4,308618,1.17,3.136,1.49,-0.13,-0.75,16.443956043956
109,2012,4,260928,1.17,4.006,1.49,-0.13,-0.75,16.443956043956
110,2012,4,68285,1.15,3.548,1.49,-0.13,-0.75,16.443956043956
111,2012,4,392398,1.15,3.258,1.49,-0.13,-0.75,16.443956043956
112,2012,4,425879,1.14,2.947,1.49,-0.13,-0.75,16.443956043956
113,2012,4,193821,1.15,2.405,1.49,-0.13,-0.75,16.443956043956
114,2012,4,26889,1.17,2.926,1.49,-0.13,-0.75,16.443956043956
115,2012,4,205975,1.15,3.562,1.49,-0.13,-0.75,16.443956043956
116,2012,4,346584,1.09,4.022,1.49,-0.13,-0.75,16.443956043956
117,2012,4,213221,1.1,4.031,1.49,-0.13,-0.75,16.443956043956
118,2012,4,13139,1.08,3.814,1.49,-0.13,-0.75,16.443956043956
119,2012,4,26372,1.14,3.764,1.49,-0.13,-0.75,16.443956043956
120,2012,4,11837,1.14,3.756,1.49,-0.13,-0.75,16.443956043956
121,2012,4,2854,1.12,3.704,1.49,-0.13,-0.75,16.443956043956
122,2012,4,1469,1.11,2.475,1.49,-0.13,-0.75,16.443956043956
123,2012,4,9675,1.21,2.936,1.49,-0.13,-0.75,16.443956043956
124,2012,4,5054,1.18,2.821,1.49,-0.13,-0.75,16.443956043956
125,2012,4,0,1.18,2.278,1.49,-0.13,-0.75,16.443956043956
126,2012,4,8374,1.13,3.044,1.49,-0.13,-0.75,16.443956043956
127,2012,4,48607,1.13,2.762,1.49,-0.13,-0.75,16.443956043956
128,2012,4,35679,1.15,2.755,1.49,-0.13,-0.75,16.443956043956
129,2012,4,69324,1.19,2.985,1.49,-0.13,-0.75,16.443956043956
130,2012,4,112134,1.22,3.114,1.49,-0.13,-0.75,16.443956043956
131,2012,4,205923,1.22,3.412,1.49,-0.13,-0.75,16.443956043956
132,2012,4,92811,1.2,3.796,1.49,-0.13,-0.75,16.443956043956
133,2012,4,40202,1.22,4.142,1.49,-0.13,-0.75,16.443956043956
134,2012,4,241183,1.26,3.651,1.49,-0.13,-0.75,16.443956043956
135,2012,4,74407,1.08,4.365,1.49,-0.13,-0.75,16.443956043956
136,2012,4,4882,1.07,4.05,1.49,-0.13,-0.75,16.443956043956
137,2012,4,966,1.07,4.358,1.49,-0.13,-0.75,16.443956043956
138,2012,4,3261,1.07,5.19,1.49,-0.13,-0.75,16.443956043956
139,2012,4,12486,1.13,3.555,1.49,-0.13,-0.75,16.443956043956
140,2012,4,122383,1.13,3.221,1.49,-0.13,-0.75,16.443956043956
141,2012,4,43961,1.24,3.69,1.49,-0.13,-0.75,16.443956043956
142,2012,4,66912,1.24,3.343,1.49,-0.13,-0.75,16.443956043956
143,2012,4,35542,1.25,3.485,1.49,-0.13,-0.75,16.443956043956
144,2012,4,6629,1.25,3.02,1.49,-0.13,-0.75,16.443956043956
145,2012,4,4201,1.21,3.212,1.49,-0.13,-0.75,16.443956043956
146,2012,4,42529,1.4,3.141,1.49,-0.13,-0.75,16.443956043956
147,2012,4,37272,1.41,3.232,1.49,-0.13,-0.75,16.443956043956
148,2012,4,107570,1.41,3.859,1.49,-0.13,-0.75,16.443956043956
149,2012,4,12151,1.41,3.421,1.49,-0.13,-0.75,16.443956043956
150,2012,4,27797,1.41,4.031,1.49,-0.13,-0.75,16.443956043956
151,2012,4,13346,1.47,3.477,1.49,-0.13,-0.75,16.443956043956
152,2012,4,2200,1.52,3.464,1.49,-0.13,-0.75,16.443956043956
153,2012,4,9778,1.61,3.323,1.49,-0.13,-0.75,16.443956043956
154,2012,4,11868,1.51,3.165,1.49,-0.13,-0.75,16.443956043956
155,2012,4,1857,1.52,3.446,1.49,-0.13,-0.75,16.443956043956
156,2012,4,0,1.47,4.328,1.49,-0.13,-0.75,16.443956043956
157,2012,4,6362,1.3,3.823,1.49,-0.13,-0.75,16.443956043956
158,2012,4,0,1.37,4.289,1.49,-0.13,-0.75,16.443956043956
159,2012,4,672,1.33,3.601,1.49,-0.13,-0.75,16.443956043956
160,2012,4,5615,1.34,3.364,1.49,-0.13,-0.75,16.443956043956
161,2012,4,36193,1.34,4.339,1.49,-0.13,-0.75,16.443956043956
162,2012,4,97869,1.33,4.707,1.49,-0.13,-0.75,16.443956043956
163,2012,4,7583,1.37,2.709,1.49,-0.13,-0.75,16.443956043956
164,2012,4,9814,1.42,2.968,1.49,-0.13,-0.75,16.443956043956
165,2012,4,7768,1.39,3.378,1.49,-0.13,-0.75,16.443956043956
166,2012,4,2063,1.39,2.508,1.49,-0.13,-0.75,16.443956043956
167,2012,4,5944,1.39,3.078,1.49,-0.13,-0.75,16.443956043956
168,2012,4,8378,1.4,2.833,1.49,-0.13,-0.75,16.443956043956
169,2012,4,51039,1.41,2.918,1.49,-0.13,-0.75,16.443956043956
170,2012,4,54250,1.59,2.507,1.49,-0.13,-0.75,16.443956043956
171,2012,4,61483,1.59,3.839,1.49,-0.13,-0.75,16.443956043956
172,2012,4,590522,1.63,2.863,1.49,-0.13,-0.75,16.443956043956
173,2012,4,10083,1.61,2.959,1.49,-0.13,-0.75,16.443956043956
174,2012,4,59969,1.6,2.469,1.49,-0.13,-0.75,16.443956043956
175,2012,4,19832,1.66,2.148,1.49,-0.13,-0.75,16.443956043956
176,2012,4,6680,1.64,2.479,1.49,-0.13,-0.75,16.443956043956
177,2012,4,442,1.64,2.527,1.49,-0.13,-0.75,16.443956043956
178,2012,4,51257,1.64,2.509,1.49,-0.13,-0.75,16.443956043956
179,2012,4,73933,1.6,2.675,1.49,-0.13,-0.75,16.443956043956
180,2012,4,79652,1.57,2.514,1.49,-0.13,-0.75,16.443956043956
